"week","rank_away","rank_home","game_type","neutral","spread","home_win","home_season","average_spread","average_fumbles","average_q1_points","average_q2_points","average_q3_points","average_q4_points","average_first_downs","average_run_pass_ratio","average_rush_yard_to_total_yards","average_time_of_possession","average_interceptions","average_number_of_penalties","average_penalty_yards","average_third_down_completion_rate","average_pass_completion_rate"
8,26,26,"regular","False",8,"Win","Arkansas_2015",-3.3333333333333335,0.6666666666666666,7.0,7.0,5.666666666666667,3.3333333333333335,25.666666666666668,1.7529563492063491,0.503825881122442,36.346666666666664,1.0,6.333333333333333,53.666666666666664,0.5662878787878788,0.7289682539682539
9,26,26,"regular","False",35,"Win","Arkansas_2015",12.0,0.3333333333333333,7.0,11.666666666666666,11.666666666666666,5.666666666666667,25.333333333333332,1.6704166666666664,0.48870919370425087,33.68,0.6666666666666666,5.666666666666667,47.666666666666664,0.49702380952380953,0.725
12,26,26,"regular","False",-1,"Loss","Arkansas_2015",14.0,0.0,7.0,16.333333333333332,16.333333333333332,6.0,25.0,1.3352228682170544,0.370289924286594,31.24,0.3333333333333333,2.3333333333333335,19.666666666666668,0.5208333333333334,0.6908914728682171
13,26,26,"regular","False",25,"Win","Arkansas_2015",19.666666666666668,0.0,7.0,18.666666666666668,16.333333333333332,5.0,21.666666666666668,1.8444140446876425,0.438584787936861,33.70666666666667,0.3333333333333333,1.6666666666666667,13.0,0.4666666666666666,0.6982444140446876
17,26,26,"post","True",22,"Win","Arkansas_2015",15.333333333333334,0.0,9.333333333333334,12.666666666666666,11.666666666666666,7.333333333333333,24.333333333333332,1.782875583149181,0.42325525501925404,36.63333333333333,0.6666666666666666,1.3333333333333333,11.333333333333334,0.5238095238095238,0.7046546704549441
1,26,26,"regular","False",1,"Win","Arkansas_2016",1.0,0.0,7.0,7.0,0.0,7.0,21.0,1.3793103448275863,0.3569023569023569,36.68,2.0,4.0,35.0,0.25,0.6896551724137931
3,26,24,"regular","False",39,"Win","Arkansas_2016",39.0,1.0,14.0,21.0,7.0,0.0,26.0,2.0,0.48394004282655245,34.48,0.0,7.0,40.0,0.4444444444444444,0.7272727272727273
5,26,20,"regular","False",42,"Win","Arkansas_2016",27.333333333333332,0.6666666666666666,15.0,9.333333333333334,7.0,7.0,24.0,1.8301404853128993,0.49077573133480046,33.08,0.6666666666666666,5.0,40.0,0.3267195767195767,0.7130500406362476
6,1,16,"regular","False",-19,"Loss","Arkansas_2016",20.666666666666668,1.3333333333333333,15.0,10.333333333333334,9.333333333333334,6.666666666666667,25.333333333333332,1.6203703703703702,0.42325295838567095,33.22666666666667,1.0,5.666666666666667,48.333333333333336,0.41005291005291006,0.6567760942760943
7,12,22,"regular","False",4,"Win","Arkansas_2016",9.0,1.0,15.0,5.333333333333333,9.333333333333334,9.0,25.666666666666668,1.4849537037037035,0.4173397661769755,35.276666666666664,1.3333333333333333,5.333333333333333,58.666666666666664,0.36607142857142855,0.6122685185185185
10,11,26,"regular","False",21,"Win","Arkansas_2016",2.0,0.6666666666666666,11.666666666666666,7.666666666666667,4.666666666666667,7.666666666666667,24.666666666666668,1.4094551282051284,0.36635842559587445,39.03333333333333,1.6666666666666667,7.0,76.0,0.4136904761904762,0.5638354700854701
11,24,25,"regular","False",-28,"Loss","Arkansas_2016",-1.0,0.3333333333333333,9.333333333333334,6.666666666666667,3.3333333333333335,5.666666666666667,20.666666666666668,1.4175196443341604,0.4076972513988575,34.93333333333334,1.3333333333333333,7.333333333333333,74.66666666666667,0.37522893772893773,0.5515146815550042
1,26,26,"regular","True",42,"Win","Arkansas_2017",42.0,0.0,7.0,14.0,14.0,14.0,26.0,2.0454545454545454,0.5686746987951807,34.5,1.0,2.0,20.0,0.7,0.7272727272727273
2,23,26,"regular","False",-21,"Loss","Arkansas_2017",-21.0,1.0,7.0,0.0,0.0,0.0,13.0,1.3478260869565217,0.48314606741573035,26.13,0.0,5.0,49.0,0.2857142857142857,0.391304347826087
4,26,26,"regular","True",-7,"Loss","Arkansas_2017",4.666666666666667,0.3333333333333333,7.0,9.333333333333334,7.0,9.666666666666666,20.0,1.686649099692578,0.5154501022307706,30.97,0.6666666666666666,5.333333333333333,46.0,0.45677655677655676,0.5333528521934319
5,26,26,"regular","False",18,"Win","Arkansas_2017",-3.3333333333333335,0.3333333333333333,9.333333333333334,9.333333333333334,4.666666666666667,7.333333333333333,21.0,1.6586770717205501,0.4810875508105146,33.33,0.6666666666666666,5.666666666666667,51.0,0.4542124542124542,0.534518353358933
8,21,26,"regular","False",-32,"Loss","Arkansas_2017",-7.0,1.0,8.0,10.333333333333334,7.0,9.666666666666666,23.0,1.7478632478632479,0.49069754430666834,34.23,0.6666666666666666,6.333333333333333,51.333333333333336,0.4631410256410256,0.5963912630579297
10,26,26,"regular","False",1,"Win","Arkansas_2017",-4.333333333333333,1.3333333333333333,8.0,9.0,7.333333333333333,9.333333333333334,23.0,1.658974358974359,0.4909276592386171,33.126666666666665,0.3333333333333333,5.0,45.666666666666664,0.4460470085470085,0.6492307692307692
12,16,26,"regular","False",-7,"Loss","Arkansas_2017",-12.666666666666666,1.6666666666666667,8.0,4.333333333333333,7.333333333333333,7.0,17.333333333333332,1.6347578347578349,0.4820366534435865,28.093333333333334,0.0,5.333333333333333,45.666666666666664,0.3061868686868687,0.6278632478632478
13,26,26,"regular","False",-3,"Loss","Arkansas_2017",-3.0,0.6666666666666666,14.0,5.666666666666667,7.333333333333333,8.0,17.333333333333332,1.4407407407407407,0.4107800634844912,27.366666666666664,0.3333333333333333,5.666666666666667,54.333333333333336,0.3302253302253302,0.5911111111111111
1,26,26,"regular","False",35,"Win","Arkansas_2018",35.0,0.0,10.0,28.0,10.0,7.0,18.0,1.2758620689655173,0.18475750577367206,29.17,0.0,4.0,40.0,0.4666666666666667,0.7241379310344828
3,26,26,"regular","False",-27,"Loss","Arkansas_2018",-27.0,0.0,0.0,10.0,0.0,7.0,20.0,0.7111111111111111,0.375,29.93,6.0,10.0,70.0,0.25,0.4444444444444444
6,1,26,"regular","False",-34,"Loss","Arkansas_2018",-8.666666666666666,0.6666666666666666,5.666666666666667,15.0,4.333333333333333,9.333333333333334,20.0,0.9206577266922095,0.3281496212661212,30.676666666666666,2.3333333333333335,5.333333333333333,43.333333333333336,0.4055555555555556,0.6061941251596424
7,26,26,"regular","False",-4,"Loss","Arkansas_2018",-21.666666666666668,0.6666666666666666,8.0,9.0,3.0,7.0,23.0,1.2226430976430975,0.4762073918782514,32.72,2.6666666666666665,5.666666666666667,51.666666666666664,0.32407407407407407,0.5920875420875421
8,26,26,"regular","False",23,"Win","Arkansas_2018",-5.0,1.0,8.0,9.0,6.333333333333333,5.666666666666667,23.0,1.9154306220095692,0.5510035182798824,34.553333333333335,1.0,3.3333333333333335,41.666666666666664,0.37407407407407406,0.6369218500797448
9,26,26,"regular","False",-14,"Loss","Arkansas_2018",1.6666666666666667,0.3333333333333333,8.0,9.0,6.333333333333333,5.666666666666667,22.666666666666668,1.9256158071947542,0.5638021483790344,31.73333333333333,1.3333333333333333,4.666666666666667,50.333333333333336,0.37407407407407406,0.633218146376041
11,7,26,"regular","False",-7,"Loss","Arkansas_2018",0.6666666666666666,0.6666666666666666,2.3333333333333335,6.666666666666667,4.333333333333333,10.333333333333334,18.333333333333332,1.3607362423151896,0.3788499005337049,27.99333333333333,1.3333333333333333,5.0,48.666666666666664,0.35555555555555557,0.5683385814964762
1,26,26,"regular","False",7,"Win","Arkansas_2019",7.0,0.0,10.0,0.0,7.0,3.0,26.0,1.2,0.5164556962025316,33.63,1.0,7.0,70.0,0.3333333333333333,0.5142857142857142
3,26,26,"regular","False",21,"Win","Arkansas_2019",21.0,1.0,24.0,3.0,7.0,21.0,23.0,1.0,0.41346153846153844,26.07,0.0,5.0,49.0,0.5,0.5714285714285714
4,26,26,"regular","False",-7,"Loss","Arkansas_2019",7.0,0.3333333333333333,13.666666666666666,1.0,5.666666666666667,12.666666666666666,25.0,0.9466666666666668,0.39963702483326635,29.600000000000005,2.0,6.0,60.333333333333336,0.41111111111111115,0.5485714285714286
5,23,26,"regular","True",-4,"Loss","Arkansas_2019",3.3333333333333335,0.3333333333333333,10.333333333333334,6.666666666666667,5.666666666666667,12.666666666666666,25.0,0.7436363636363637,0.31018554804001736,27.516666666666666,2.0,6.333333333333333,53.0,0.42820512820512824,0.5816883116883117
8,11,26,"regular","False",-41,"Loss","Arkansas_2019",-17.333333333333332,0.6666666666666666,2.3333333333333335,5.666666666666667,6.666666666666667,5.666666666666667,22.0,0.6436363636363637,0.24643910929357868,28.686666666666667,2.6666666666666665,6.0,48.0,0.3399698340874812,0.5495454545454547
10,26,26,"regular","False",-30,"Loss","Arkansas_2019",-25.0,1.0,0.0,9.0,8.0,3.3333333333333335,16.666666666666668,0.7775252525252526,0.3719791743775754,25.603333333333335,1.3333333333333333,4.666666666666667,30.666666666666668,0.2621920563097034,0.48787878787878786
11,26,26,"regular","False",-26,"Loss","Arkansas_2019",-32.333333333333336,1.0,2.3333333333333335,3.3333333333333335,5.666666666666667,6.333333333333333,12.0,0.9395299145299146,0.5373179681229217,24.16,1.6666666666666667,3.0,23.0,0.2450980392156863,0.3987179487179487
14,26,26,"regular","False",-10,"Loss","Arkansas_2019",-22.0,0.3333333333333333,4.666666666666667,3.3333333333333335,4.666666666666667,6.333333333333333,12.666666666666666,1.0395299145299146,0.6905166213215749,23.8,1.0,4.0,28.333333333333332,0.2692307692307692,0.3586641852770885
4,4,26,"regular","False",-27,"Loss","Arkansas_2020",-27.0,0.0,7.0,0.0,3.0,0.0,15.0,0.717948717948718,0.275,24.23,3.0,10.0,53.0,0.21428571428571427,0.5128205128205128
7,26,26,"regular","False",12,"Win","Arkansas_2020",12.0,1.0,7.0,13.0,0.0,13.0,24.0,1.411764705882353,0.38071065989847713,30.48,1.0,3.0,15.0,0.35294117647058826,0.6176470588235294
10,26,26,"regular","False",11,"Win","Arkansas_2020",-1.3333333333333333,0.3333333333333333,4.666666666666667,4.333333333333333,9.0,4.333333333333333,20.0,1.309904474610357,0.37837651536567485,27.243333333333336,1.3333333333333333,5.0,29.333333333333332,0.365546218487395,0.6168225238813474
12,26,26,"regular","False",-3,"Loss","Arkansas_2020",6.666666666666667,0.3333333333333333,4.666666666666667,6.666666666666667,10.333333333333334,5.333333333333333,19.666666666666668,1.4167420814479639,0.3649641752603325,25.26,0.6666666666666666,3.3333333333333335,25.666666666666668,0.29411764705882354,0.6638310708898945
15,1,26,"regular","False",-49,"Loss","Arkansas_2020",-13.666666666666666,1.0,3.3333333333333335,2.3333333333333335,10.333333333333334,1.0,16.0,1.789291101055807,0.3799045935920457,24.016666666666666,0.6666666666666666,5.0,32.666666666666664,0.28758169934640526,0.6344193061840121
1,26,26,"regular","False",21,"Win","Arkansas_2021",21.0,0.0,7.0,0.0,10.0,21.0,18.0,2.0952380952380953,0.6568364611260054,26.1,1.0,13.0,117.0,0.2727272727272727,0.5714285714285714
2,15,26,"regular","False",19,"Win","Arkansas_2021",19.0,0.0,3.0,13.0,17.0,7.0,21.0,2.473684210526316,0.7070063694267515,31.05,1.0,4.0,40.0,0.45454545454545453,0.7368421052631579
3,26,20,"regular","False",35,"Win","Arkansas_2021",25.0,0.0,8.0,7.666666666666667,13.666666666666666,11.666666666666666,22.0,2.1629741019214705,0.5962677786939943,30.083333333333332,0.6666666666666666,8.666666666666666,83.33333333333333,0.39797979797979793,0.6227568922305764
4,7,16,"regular","True",10,"Win","Arkansas_2021",21.333333333333332,0.0,9.0,10.0,10.333333333333334,5.666666666666667,22.666666666666668,2.3242105263157895,0.5255540448498857,31.66,0.3333333333333333,7.666666666666667,66.0,0.383993783993784,0.5901754385964912
7,26,17,"regular","False",-15,"Loss","Arkansas_2021",10.0,0.3333333333333333,9.0,8.0,9.0,3.3333333333333335,25.333333333333332,2.013934837092732,0.45800119706995396,32.766666666666666,0.0,7.666666666666667,66.33333333333333,0.40791722896986055,0.5445614035087719
8,26,26,"regular","False",42,"Win","Arkansas_2021",12.333333333333334,1.0,10.0,14.0,4.333333333333333,1.0,24.666666666666668,1.9951469583048531,0.5088080126871961,29.63333333333333,0.0,7.666666666666667,60.666666666666664,0.32643574748837906,0.5245614035087719
10,17,26,"regular","False",3,"Win","Arkansas_2021",10.0,1.0,10.0,12.666666666666666,5.333333333333333,5.0,25.666666666666668,1.7354978354978357,0.5319078964697949,28.61333333333333,0.0,8.0,67.0,0.40335882441145604,0.62
13,26,25,"regular","False",17,"Win","Arkansas_2021",20.666666666666668,1.0,10.0,12.666666666666666,5.666666666666667,8.333333333333334,20.666666666666668,1.7712121212121212,0.49163509169571135,25.429999999999996,0.0,8.666666666666666,71.66666666666667,0.3491323491323491,0.6699999999999999
17,26,21,"post","True",14,"Win","Arkansas_2021",11.333333333333334,0.3333333333333333,6.666666666666667,3.3333333333333335,11.333333333333334,8.333333333333334,20.666666666666668,2.1166666666666667,0.5600764741614841,29.49,0.6666666666666666,7.666666666666667,59.666666666666664,0.37029637029637036,0.7366666666666667
1,23,19,"regular","False",7,"Win","Arkansas_2022",7.0,1.0,7.0,7.0,10.0,7.0,23.0,1.7307692307692308,0.5011185682326622,28.6,0.0,7.0,63.0,0.5,0.6923076923076923
2,26,16,"regular","False",14,"Win","Arkansas_2022",14.0,0.0,7.0,14.0,0.0,23.0,28.0,3.0952380952380953,0.6455142231947484,34.62,0.0,10.0,121.0,0.5625,0.8571428571428571
3,26,10,"regular","False",11,"Win","Arkansas_2022",10.666666666666666,1.0,4.666666666666667,11.666666666666666,4.333333333333333,17.0,24.333333333333332,1.9957658828626572,0.5005805563831179,29.123333333333335,0.3333333333333333,7.666666666666667,80.66666666666667,0.4823717948717949,0.7207845917523336
5,2,20,"regular","False",-23,"Loss","Arkansas_2022",0.6666666666666666,1.0,2.3333333333333335,11.666666666666666,6.333333333333333,15.666666666666666,25.666666666666668,1.9188428059395803,0.4988814403586142,30.74,0.3333333333333333,7.333333333333333,70.0,0.41374434389140274,0.6566820276497696
10,26,26,"regular","False",-2,"Loss","Arkansas_2022",-4.666666666666667,1.0,0.0,8.0,7.0,12.666666666666666,23.666666666666668,1.2654751525719268,0.3958595653373118,28.99,1.0,6.0,41.666666666666664,0.30957767722473606,0.578174949142691
11,7,26,"regular","False",-3,"Loss","Arkansas_2022",-9.333333333333334,1.0,1.0,3.3333333333333335,6.0,8.0,21.333333333333332,1.5753480753480753,0.4555354548249104,30.03,0.6666666666666666,4.666666666666667,27.333333333333332,0.2990196078431373,0.5556920556920556
12,14,26,"regular","False",15,"Win","Arkansas_2022",3.3333333333333335,0.6666666666666666,5.666666666666667,8.0,3.0,7.0,20.333333333333332,1.7268632268632267,0.5121963734862404,28.823333333333334,0.6666666666666666,5.0,37.333333333333336,0.3398692810457517,0.6466011466011465
17,26,26,"post","True",2,"Win","Arkansas_2022",4.666666666666667,1.0,13.666666666666666,9.333333333333334,4.666666666666667,2.3333333333333335,22.666666666666668,1.9461859979101357,0.5929004873741001,28.74333333333333,0.3333333333333333,5.333333333333333,45.666666666666664,0.4343137254901961,0.6577847439916406
1,26,26,"regular","False",43,"Win","Arkansas_2023",43.0,0.0,21.0,14.0,7.0,14.0,21.0,1.44,0.2770448548812665,29.28,0.0,7.0,86.0,0.46153846153846156,0.8
2,26,26,"regular","False",22,"Win","Arkansas_2023",22.0,0.0,7.0,7.0,7.0,7.0,19.0,2.3684210526315788,0.5584415584415584,32.27,0.0,4.0,34.0,0.6428571428571429,0.6842105263157895
3,26,26,"regular","False",-7,"Loss","Arkansas_2023",19.333333333333332,0.3333333333333333,14.0,10.333333333333334,7.0,7.0,20.333333333333332,1.6409022556390978,0.4176464145038347,32.24,0.3333333333333333,8.333333333333334,81.66666666666667,0.4194139194139194,0.7233082706766917
5,26,26,"regular","True",-12,"Loss","Arkansas_2023",1.0,0.3333333333333333,8.0,6.666666666666667,8.0,4.333333333333333,16.666666666666668,1.925608137992039,0.40575789965835507,32.29666666666667,0.6666666666666666,6.0,53.0,0.3766788766788767,0.6331121922453192
8,26,26,"regular","False",-4,"Loss","Arkansas_2023",-7.666666666666667,0.6666666666666666,6.666666666666667,4.333333333333333,5.666666666666667,2.0,14.333333333333334,1.533983916147104,0.3912773801778356,32.013333333333335,1.0,6.333333333333333,61.666666666666664,0.2604323780794369,0.6093430920755399
11,26,26,"regular","False",-38,"Loss","Arkansas_2023",-18.0,1.0,3.0,1.0,3.3333333333333335,4.333333333333333,10.666666666666666,1.695888678051866,0.40898918187964844,27.540000000000003,0.6666666666666666,3.0,31.666666666666668,0.23692810457516342,0.5807716635041112
12,26,26,"regular","False",24,"Win","Arkansas_2023",-6.0,1.0,4.333333333333333,8.0,2.3333333333333335,4.333333333333333,15.333333333333334,1.5518724508713386,0.539640522875817,29.013333333333332,0.3333333333333333,5.0,55.0,0.25915032679738564,0.5882091212458287
13,9,26,"regular","False",-34,"Loss","Arkansas_2023",-16.0,2.3333333333333335,3.3333333333333335,8.0,2.3333333333333335,9.0,15.666666666666666,1.7752351097178682,0.5561220043572984,28.096666666666664,0.0,5.666666666666667,54.333333333333336,0.29444444444444445,0.5960292580982235
1,26,26,"regular","True",70,"Win","Arkansas_2024",70.0,0.0,28.0,21.0,7.0,14.0,34.0,0.8918918918918919,0.40611353711790393,32.25,0.0,6.0,48.0,1.0,0.7567567567567568
3,26,26,"regular","False",10,"Win","Arkansas_2024",10.0,0.0,3.0,17.0,7.0,10.0,29.0,1.4615384615384615,0.6229508196721312,27.35,1.0,6.0,65.0,0.5833333333333334,0.4230769230769231
6,4,26,"regular","False",5,"Win","Arkansas_2024",28.333333333333332,0.0,11.333333333333334,12.666666666666666,7.0,11.0,28.666666666666668,1.2733656733656733,0.44665640972660875,31.69333333333333,0.3333333333333333,6.0,52.666666666666664,0.6527777777777778,0.6266112266112266
8,8,26,"regular","False",-24,"Loss","Arkansas_2024",-3.0,0.6666666666666666,2.0,8.0,5.666666666666667,6.333333333333333,22.333333333333332,1.1803694513371932,0.3568487798479789,27.983333333333334,0.6666666666666666,6.333333333333333,62.666666666666664,0.46759259259259256,0.6001654259718775
10,19,26,"regular","False",-32,"Loss","Arkansas_2024",-17.0,1.3333333333333333,2.0,4.666666666666667,8.0,5.333333333333333,20.666666666666668,1.1336661546338966,0.2352418670575395,28.389999999999997,0.3333333333333333,7.666666666666667,72.66666666666667,0.41203703703703703,0.7091397849462365
12,3,26,"regular","False",-10,"Loss","Arkansas_2024",-22.0,1.6666666666666667,1.0,4.666666666666667,8.0,3.3333333333333335,18.0,1.098110599078341,0.2499330279203941,26.236666666666665,0.6666666666666666,6.333333333333333,62.666666666666664,0.425925925925926,0.7024731182795699
